 10     -5.248    -0.8534       1689
 11      -4.77    -0.7758       1690
 12     -4.293    -0.6982       1691
 13     -3.816    -0.6206       1692
 14     -3.339     -0.543       1693
 15     -2.862    -0.4655       1694
 16     -2.385    -0.3879       1695
 17     -1.908    -0.3103       1696
 18     -1.431    -0.2327       1697
 19    -0.9541    -0.1551       1698
 20    -0.4771   -0.07755       1699
 21 -6.765e-06   3.44e-05       1700
 22      0.477    0.07762       1701
 23     0.9541     0.1552       1702
 24      1.431     0.2328       1703
 25      1.908     0.3104       1704
 26      2.385     0.3879       1705
 27      2.862     0.4655       1706
 28      3.339     0.5431       1707
 29      3.816     0.6207       1708
 30      4.293     0.6983       1709
 31       4.77     0.7758       1710
 32      5.248     0.8534       1711
 33      5.725      0.931       1712
 34      6.202      1.009       1713
 35      6.679      1.086       1714
 36      7.156      1.164       1715
 37      7.633      1.241       1716
 38       8.11      1.319       1717
 39      8.587      1.396       1718
 40      9.064      1.474       1719
 41      9.541      1.552       1720
  1     -9.532    -0.9304       1680
  2     -9.056    -0.8838       1681
  3     -8.579    -0.8373       1682
  4     -8.102    -0.7908       1683
  5     -7.626    -0.7443       1684
  6     -7.149    -0.6978       1685
  7     -6.673    -0.6513       1686
  8     -6.196    -0.6048       1687
  9     -5.719    -0.5583       1688
 10     -5.243    -0.5117       1689
 11     -4.766    -0.4652       1690
 12      -4.29    -0.4187       1691
 13     -3.813    -0.3722       1692
 14     -3.336    -0.3257       1693
 15      -2.86    -0.2792       1694
 16     -2.383    -0.2327       1695
 17     -1.907    -0.1861       1696
 18      -1.43    -0.1396       1697
 19    -0.9533   -0.09312       1698
 20    -0.4767   -0.04661       1699
 21 -6.267e-05 -9.836e-05       1700
 22     0.4766    0.04641       1701
 23     0.9532    0.09293       1702
 24       1.43     0.1394       1703
 25      1.906      0.186       1704
 26      2.383     0.2325       1705
 27       2.86      0.279       1706
 28      3.336     0.3255       1707
 29      3.813      0.372       1708
 30      4.289     0.4185       1709
 31      4.766      0.465       1710
 32      5.243     0.5115       1711
 33      5.719     0.5581       1712
 34      6.196     0.6046       1713
 35      6.673     0.6511       1714
 36      7.149     0.6976       1715
 37      7.626     0.7441       1716
 38      8.102     0.7906       1717
 39      8.579     0.8371       1718
 40      9.056     0.8836       1719
 41      9.532     0.9302       1720
  1     -9.528    -0.3101       1680
  2     -9.051    -0.2946       1681
  3     -8.575    -0.2791       1682
  4     -8.099    -0.2636       1683
  5     -7.622    -0.2481       1684
  6     -7.146    -0.2326       1685
  7      -6.67    -0.2171       1686
  8     -6.193    -0.2016       1687
  9     -5.717    -0.1861       1688
 10      -5.24    -0.1706       1689
 11     -4.764    -0.1551       1690
 12     -4.288    -0.1396       1691
 13     -3.811    -0.1241       1692
 14     -3.335    -0.1086       1693
 15     -2.858   -0.09308       1694
 16     -2.382   -0.07758       1695
 17     -1.906   -0.06209       1696
 18     -1.429   -0.04659       1697
 19    -0.9528   -0.03109       1698
 20    -0.4764   -0.01559       1699
 21  3.341e-05 -9.242e-05       1700
 22     0.4764    0.01541       1701
 23     0.9528     0.0309       1702
 24      1.429     0.0464       1703
 25      1.906     0.0619       1704
 26      2.382     0.0774       1705
 27      2.858     0.0929       1706
 28      3.335     0.1084       1707
 29      3.811     0.1239       1708
 30      4.288     0.1394       1709
 31      4.764     0.1549       1710
